number,name,species,types/0,types/1,abilities/0,abilities/1,abilities/2,genderThreshold,catchRate,eggGroups/0,eggGroups/1,hatchCounter,height,weight,baseExpYield,baseFriendship,expGroup,evYield/0,evYield/1,evYield/2,evYield/3,evYield/4,evYield/5,bodyStyle,color,baseStats/0,baseStats/1,baseStats/2,baseStats/3,baseStats/4,baseStats/5,pokedexX,pokedexY,pokedexOR,pokedexAS,learnset/xy/0,learnset/xy/1,learnset/xy/2,learnset/xy/3,learnset/xy/4,learnset/xy/5,learnset/xy/6,learnset/xy/7,learnset/xy/8,learnset/xy/9,learnset/xy/10,learnset/xy/11,learnset/xy/12,learnset/xy/13,learnset/xyLevels/0,learnset/xyLevels/1,learnset/xyLevels/2,learnset/xyLevels/3,learnset/xyLevels/4,learnset/xyLevels/5,learnset/xyLevels/6,learnset/xyLevels/7,learnset/xyLevels/8,learnset/xyLevels/9,learnset/xyLevels/10,learnset/xyLevels/11,learnset/xyLevels/12,learnset/xyLevels/13,learnset/oras/0,learnset/oras/1,learnset/oras/2,learnset/oras/3,learnset/oras/4,learnset/oras/5,learnset/oras/6,learnset/oras/7,learnset/oras/8,learnset/oras/9,learnset/oras/10,learnset/oras/11,learnset/oras/12,learnset/oras/13,learnset/orasLevels/0,learnset/orasLevels/1,learnset/orasLevels/2,learnset/orasLevels/3,learnset/orasLevels/4,learnset/orasLevels/5,learnset/orasLevels/6,learnset/orasLevels/7,learnset/orasLevels/8,learnset/orasLevels/9,learnset/orasLevels/10,learnset/orasLevels/11,learnset/orasLevels/12,learnset/orasLevels/13,learnset/tmhm/0,learnset/tmhm/1,learnset/tmhm/2,learnset/tmhm/3,learnset/tmhm/4,learnset/tmhm/5,learnset/tmhm/6,learnset/tmhm/7,learnset/tmhm/8,learnset/tmhm/9,learnset/tmhm/10,learnset/tmhm/11,learnset/tmhm/12,learnset/tmhm/13,learnset/tmhm/14,learnset/tmhm/15,learnset/tmhm/16,learnset/tmhm/17,learnset/tmhm/18,learnset/tmhm/19,learnset/tmhm/20,learnset/tmhm/21,learnset/tmhm/22,learnset/tmhm/23,learnset/tmhm/24,learnset/tmhm/25,learnset/tmhm/26,learnset/tmhm/27,learnset/tmhm/28,learnset/tmhm/29,learnset/egg/0,learnset/egg/1,learnset/egg/2,learnset/egg/3,learnset/egg/4,learnset/egg/5,learnset/egg/6,learnset/egg/7,learnset/egg/8,learnset/egg/9,learnset/egg/10,learnset/egg/11,learnset/egg/12,learnset/egg/13,learnset/egg/14,learnset/tutor/0,learnset/tutor/1,learnset/tutor/2,learnset/tutor/3,learnset/tutor/4,learnset/tutor/5,learnset/tutor/6,learnset/tutor/7,learnset/transfer/0,learnset/transfer/1,learnset/transfer/2,learnset/transfer/3,learnset/transfer/4,learnset/transfer/5,learnset/transfer/6,learnset/transfer/7,learnset/transfer/8,learnset/transfer/9,learnset/transfer/10,learnset/xy/14,learnset/xy/15,learnset/xyLevels/14,learnset/xyLevels/15,learnset/oras/14,learnset/oras/15,learnset/orasLevels/14,learnset/orasLevels/15,learnset/evolve/0,learnset/xy/16,learnset/xy/17,learnset/xy/18,learnset/xyLevels/16,learnset/xyLevels/17,learnset/xyLevels/18,learnset/oras/16,learnset/oras/17,learnset/oras/18,learnset/orasLevels/16,learnset/orasLevels/17,learnset/orasLevels/18,learnset/tmhm/30,learnset/tmhm/31,learnset/tmhm/32,learnset/tmhm/33,learnset/tmhm/34,learnset/tutor/8,learnset/tutor/9,learnset/tutor/10,learnset/transfer/11,learnset/tmhm/35,learnset/tmhm/36,learnset/transfer/12,learnset/transfer/13,learnset/transfer/14,learnset/transfer/15,learnset/transfer/16,learnset/xy/19,learnset/xy/20,learnset/xy/21,learnset/xyLevels/19,learnset/xyLevels/20,learnset/xyLevels/21,learnset/oras/19,learnset/oras/20,learnset/oras/21,learnset/orasLevels/19,learnset/orasLevels/20,learnset/orasLevels/21,learnset/tmhm/37,learnset/tmhm/38,learnset/tmhm/39,learnset/tmhm/40,learnset/tmhm/41,learnset/tmhm/42,learnset/tmhm/43,learnset/tmhm/44,learnset/tmhm/45,learnset/tmhm/46,learnset/tmhm/47,learnset/tmhm/48,learnset/special/0,learnset/transfer/17,learnset/transfer/18,learnset/transfer/19,learnset/transfer/20,learnset/egg/15,learnset/tutor/11,learnset/tutor/12,learnset/tutor/13,learnset/evolve/1,learnset/evolve/2,learnset/evolve/3,learnset/xy/22,learnset/xyLevels/22,learnset/oras/22,learnset/orasLevels/22,learnset/special/1,learnset/special/2,learnset/special/3,learnset/special/4,learnset/special/5,learnset/special/6,learnset/special/7,learnset/special/8,learnset/evolve/4,learnset/evolve/5,learnset/evolve/6,learnset/evolve/7,learnset/evolve/8,learnset/evolve/9,learnset/evolve/10,learnset/evolve/11,learnset/evolve/12,learnset/evolve/13,learnset/evolve/14,learnset/evolve/15,learnset/evolve/16,learnset/tmhm/49,learnset/tmhm/50,learnset/tmhm/51,learnset/tmhm/52,learnset/tmhm/53,learnset/tmhm/54,learnset/tmhm/55,learnset/tmhm/56,learnset/tutor/14,learnset/tutor/15,learnset/tutor/16,learnset/tutor/17,learnset/tutor/18,learnset/xy/23,learnset/xyLevels/23,learnset/oras/23,learnset/orasLevels/23,learnset/tutor/19,learnset/tutor/20,learnset/tutor/21,learnset/tutor/22,learnset/tutor/23,learnset/tutor/24,learnset/tutor/25,learnset/tutor/26,learnset/tutor/27,learnset/tutor/28,learnset/evolve/17,learnset/evolve/18,learnset/evolve/19,learnset/evolve/20,learnset/transfer/21,learnset/transfer/22,learnset/transfer/23,learnset/transfer/24,learnset/egg/16,learnset/tmhm/57,learnset/tmhm/58,learnset/tmhm/59,learnset/tmhm/60,learnset/tmhm/61,learnset/tmhm/62,learnset/tmhm/63,learnset/tmhm/64,learnset/tmhm/65,learnset/tmhm/66,learnset/tmhm/67,learnset/tmhm/68,learnset/tmhm/69,learnset/tmhm/70,learnset/tmhm/71,learnset/tmhm/72,learnset/tmhm/73,learnset/tmhm/74,learnset/tmhm/75,learnset/tmhm/76,learnset/tmhm/77,learnset/tmhm/78,learnset/tmhm/79,learnset/tmhm/80,learnset/tmhm/81,learnset/tmhm/82,learnset/tmhm/83,learnset/tmhm/84,learnset/tmhm/85,learnset/tmhm/86,learnset/tmhm/87,learnset/tmhm/88,learnset/tmhm/89,learnset/tmhm/90,learnset/tmhm/91,learnset/tmhm/92,learnset/tmhm/93,learnset/tmhm/94,learnset/tmhm/95,learnset/tmhm/96,learnset/tmhm/97,learnset/tmhm/98,learnset/tmhm/99,learnset/tmhm/100,learnset/tmhm/101,learnset/tmhm/102,learnset/tmhm/103,learnset/tmhm/104,learnset/tmhm/105,learnset/tmhm/106,learnset/tutor/29,learnset/tutor/30,learnset/tutor/31,learnset/tutor/32,learnset/tutor/33,learnset/tutor/34,learnset/tutor/35,learnset/tutor/36,learnset/tutor/37,learnset/tutor/38,learnset/tutor/39,learnset/tutor/40,learnset/tutor/41,learnset/tutor/42,learnset/tutor/43,learnset/tutor/44,learnset/tutor/45,learnset/tutor/46,learnset/tutor/47,learnset/tutor/48,learnset/tutor/49,learnset/tutor/50,learnset/tutor/51,learnset/tutor/52,learnset/tutor/53,learnset/tutor/54,learnset/tutor/55,learnset/tutor/56,learnset/tutor/57,learnset/tutor/58,learnset/tutor/59,learnset/transfer/25,learnset/transfer/26,learnset/transfer/27,learnset/transfer/28,learnset/transfer/29,learnset/transfer/30,learnset/transfer/31,learnset/transfer/32,learnset/transfer/33,learnset/transfer/34,learnset/transfer/35,learnset/transfer/36,learnset/transfer/37,learnset/transfer/38,learnset/transfer/39,learnset/transfer/40,learnset/xy/24,learnset/xyLevels/24,learnset/oras/24,learnset/orasLevels/24,learnset/egg/17
637,Volcarona,Sun,7,10,38,0,159,127,15,3,0,40,1.6,46,248,70,1,0,0,0,3,0,0,13,9,85,60,65,135,105,100,"A sea of fire engulfs the surroundings of their battles, since they use their six wings to scatter their ember scales.","When volcanic ash darkened the atmosphere, it is said that Volcarona's fire provided a replacement for the sun.","A sea of fire engulfs the surroundings of their battles, since they use their six wings to scatter their ember scales.","When volcanic ash darkened the atmosphere, it is said that Volcarona's fire provided a replacement for the sun.",168,258,415,245,413,181,558,14,60,179,148,525,295,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,258,415,245,413,181,558,14,60,179,148,525,295,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,568,249,532,261,299,398,445,450,201,502,429,401,120,180,170,7,158,178,427,447,366,275,603,5,212,527,383,537,489,151,194,232,313,343,525,616,,,,,,,,,59,211,245,313,475,499,550,616,,,,,,,,,,,,295,227,10,20,295,227,10,20,551,174,600,476,30,40,50,174,600,476,30,40,50,579,530,602,459,80,,,,,187,,,,,,,413,245,60,59,60,70,413,245,60,59,60,70,,,,,,,,,,,,,,,,,,,,,,178,59,121,415,80,415,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,90,258,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,100,168,100,
638,Cobalion,Iron Will,9,2,73,0,0,255,3,15,0,80,2.1,250,261,35,1,0,0,3,0,0,0,8,2,91,90,129,90,72,108,It has a body and heart of steel. Its glare is sufficient to make even an unruly Pokémon obey it.,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.,It has a body and heart of steel. Its glare is sufficient to make even an unruly Pokémon obey it.,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.,77,325,609,412,411,297,118,326,551,247,428,281,449,543,0,0,0,0,0,0,7,13,19,25,31,37,42,49,77,325,609,412,411,297,118,326,551,247,428,281,449,543,0,0,0,0,0,0,7,13,19,25,31,37,42,49,253,65,432,568,249,552,261,398,450,201,429,120,423,453,7,158,427,447,189,163,428,212,436,521,588,563,543,400,613,383,,,,,,,,,,,,,,,,45,53,247,280,281,313,499,514,,,,,,,,,,,,412,609,55,61,412,609,55,61,,325,77,,67,73,,325,77,,67,73,,537,489,530,183,438,534,616,,,459,80,,,,,,,,,,,,,,,,,,100,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Terrakion,Cavern,6,2,73,0,0,255,3,15,0,80,1.9,260,261,35,1,0,3,0,0,0,0,8,4,91,129,90,72,90,108,Its charge is strong enough to break through a giant castle wall in one blow. This Pokémon is spoken of in legends.,"Spoken of in legend, this Pokémon used its phenomenal power to destroy a castle in its effort to protect Pokémon.",Its charge is strong enough to break through a giant castle wall in one blow. This Pokémon is spoken of in legends.,"Spoken of in legend, this Pokémon used its phenomenal power to destroy a castle in its effort to protect Pokémon.",77,609,412,411,297,118,493,551,247,428,437,449,543,412,0,0,0,0,0,7,13,19,25,31,37,42,49,55,77,609,412,411,297,118,493,551,247,428,437,449,543,412,0,0,0,0,0,7,13,19,25,31,37,42,49,55,65,432,568,249,552,261,398,450,201,493,139,429,120,423,453,440,7,158,427,447,189,163,428,212,436,521,543,400,62,437,,,,,,,,,,,,,,,,45,138,247,281,499,514,534,616,,,,,,,,,,,,609,521,61,67,609,521,61,67,,77,,,73,,,77,,,73,,,613,383,537,489,530,,,,,438,459,,,,,,,,,,,,,,,,,,80,100,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Virizion,Grassland,12,2,73,0,0,255,3,15,0,80,2,200,261,35,1,0,0,0,0,3,0,8,5,91,90,72,90,129,108,"Its head sprouts horns as sharp as blades. Using whirlwind-like movements, it confounds and swiftly cuts opponents.",Legends say this Pokémon confounded opponents with its swift movements.,"Its head sprouts horns as sharp as blades. Using whirlwind-like movements, it confounds and swiftly cuts opponents.",Legends say this Pokémon confounded opponents with its swift movements.,77,292,609,412,411,297,118,310,551,247,428,211,449,543,0,0,0,0,0,0,7,13,19,25,31,37,42,49,77,292,609,412,411,297,118,310,551,247,428,211,449,543,0,0,0,0,0,0,7,13,19,25,31,37,42,49,65,432,568,249,532,552,261,299,398,450,201,502,429,120,423,7,158,427,447,189,152,163,428,212,182,521,543,400,613,215,,,,,,,,,,,,,,,,45,53,211,247,461,499,534,545,,,,,,,,,,,,412,609,55,61,412,609,55,61,,292,77,,67,73,,292,77,,67,73,,537,489,530,438,459,610,616,,,352,80,,,,,,,,,,,,,,,,,,100,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Tornadus-Incarnate,Cyclone,3,0,112,0,29,0,3,15,0,120,1.5,63,261,90,1,0,3,0,0,0,0,4,5,79,115,70,125,80,111,The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.,"Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away.",The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.,"Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away.",230,558,258,550,580,24,227,537,41,430,11,156,10,12,0,0,0,0,0,0,0,7,13,19,25,31,37,43,230,558,258,550,580,24,227,537,41,430,11,156,10,12,0,0,0,0,0,0,0,7,13,19,25,31,37,43,568,61,249,552,261,398,416,201,493,429,401,55,120,492,491,7,567,158,427,26,557,447,189,185,483,275,5,147,371,212,,,,,,,,,,,,,,,,196,245,273,282,288,442,499,534,,,,,,,,,,,,96,550,49,55,96,550,49,55,,416,258,101,61,67,73,416,258,101,61,67,73,215,537,489,579,530,550,580,,,438,459,,,,,,230,558,,79,85,,230,558,,79,85,,101,80,187,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Thundurus-Incarnate,Bolt Strike,13,3,112,0,29,0,3,15,0,120,1.5,65,261,90,1,0,3,0,0,0,0,4,2,79,115,70,125,80,111,The spikes on its tail discharge immense bolts of lightning. It flies around the Unova region firing off lightning bolts.,"As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked.",The spikes on its tail discharge immense bolts of lightning. It flies around the Unova region firing off lightning bolts.,"As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked.",558,230,350,69,580,24,562,537,41,430,474,238,10,113,0,0,0,0,0,0,0,7,13,19,25,31,37,43,558,230,350,69,580,24,562,537,41,430,474,238,10,113,0,0,0,0,0,0,0,7,13,19,25,31,37,43,568,61,249,552,261,398,416,201,493,564,559,429,401,55,120,492,491,567,158,427,26,557,447,189,185,70,483,275,147,371,,,,,,,,,,,,,,,,146,196,282,288,442,474,499,534,,,,,,,,,,,,96,69,49,55,96,69,49,55,,350,559,101,61,67,73,350,559,101,61,67,73,212,588,563,215,537,561,580,,,489,579,,,,,,230,558,,79,85,,230,558,,79,85,,530,183,602,438,459,101,80,187,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Reshiram,Vast White,16,10,175,0,0,255,3,15,0,120,3.2,330,306,0,1,0,0,0,3,0,0,9,9,100,120,100,150,120,90,This legendary Pokémon can scorch the world with fire. It helps those who want to build a world of truth.,"When Reshiram's tail flares, the heat energy moves the atmosphere and changes the world's weather.",This legendary Pokémon can scorch the world with fire. It helps those who want to build a world of truth.,"When Reshiram's tail flares, the heat energy moves the atmosphere and changes the world's weather.",171,128,274,15,180,124,487,156,206,127,274,96,170,365,0,0,8,15,22,29,36,43,50,54,64,71,78,85,171,128,274,15,180,124,487,156,206,127,274,96,170,365,0,0,8,15,22,29,36,43,50,54,64,71,78,85,253,125,568,249,532,261,299,398,445,450,201,502,429,401,465,120,423,180,170,440,158,178,427,447,140,366,517,189,185,275,,,,,,,,,,,,,,,,122,127,138,245,263,365,499,550,122,,,,,,,,,,,263,46,92,100,263,46,92,100,,,,,,,,,,,,,,603,466,371,212,521,616,,,,437,130,,,,,,,,,,,,,,,,,,537,489,530,438,459,80,100,187,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Zekrom,Deep Black,16,13,167,0,0,255,3,15,0,120,2.9,345,306,0,1,0,3,0,0,0,0,6,1,100,150,120,120,100,90,This legendary Pokémon can scorch the world with lightning. It assists those who want to build an ideal world.,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",This legendary Pokémon can scorch the world with lightning. It assists those who want to build an ideal world.,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",560,128,274,15,564,124,487,616,205,125,274,96,559,365,0,0,8,15,22,29,36,43,50,54,64,71,78,85,560,128,274,15,564,124,487,616,205,125,274,96,559,365,0,0,8,15,22,29,36,43,50,54,64,71,78,85,253,125,568,249,261,299,398,416,445,450,201,564,559,429,401,465,120,423,440,158,427,447,140,517,189,185,70,466,371,212,,,,,,,,,,,,,,,,122,127,138,263,313,365,474,475,122,,,,,,,,,,,263,48,92,100,263,48,92,100,,,,,,,,,,,,,,182,521,588,563,437,499,550,561,,130,537,,,,,,,,,,,,,,,,,,489,530,183,602,438,459,80,100,187,524,,,,,,,,,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Landorus-Incarnate,Abundance,5,3,126,0,135,0,3,15,0,120,1.5,68,270,90,1,0,0,0,3,0,0,4,3,89,125,90,115,80,101,"Lands visited by Landorus grant such bountiful crops that it has been hailed as ""The Guardian of the Fields.""","From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant.","Lands visited by Landorus grant such bountiful crops that it has been hailed as ""The Guardian of the Fields.""","From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant.",365,230,175,45,345,440,274,408,62,439,156,543,138,437,0,0,0,0,0,0,7,13,19,25,31,37,43,49,365,230,175,45,345,440,274,408,62,439,156,543,138,437,0,0,0,0,0,0,7,13,19,25,31,37,43,49,65,568,61,249,261,398,201,493,139,429,110,401,55,120,492,491,453,440,158,427,26,447,189,185,155,371,212,436,521,543,,,,,,,,,,,,,,,,45,138,219,282,288,365,442,499,,,,,,,,,,,,139,453,55,61,139,453,55,61,,175,521,230,67,73,79,175,521,230,67,73,79,62,437,215,537,489,514,534,,,579,530,,,,,,365,,,85,,,365,,,85,,,438,459,80,187,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Kyurem,Boundary,16,15,113,0,0,255,3,15,0,120,3,325,297,0,1,1,1,0,1,0,0,6,4,125,130,90,130,90,95,This legendary ice Pokémon waits for a hero to fill in the missing parts of its body with truth or ideals.,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out.",This legendary ice Pokémon waits for a hero to fill in the missing parts of its body with truth or ideals.,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out.",273,128,274,15,266,124,487,455,213,127,274,150,44,365,0,0,8,15,22,29,36,43,50,57,64,71,78,85,273,128,274,15,266,124,487,455,213,127,274,150,44,365,0,0,8,15,22,29,36,43,50,57,64,71,78,85,253,125,568,229,249,532,266,44,261,299,398,416,445,450,201,429,401,465,120,423,440,158,427,447,140,517,189,185,466,371,,,,,,,,,,,,,,,,122,127,138,150,263,273,281,365,,,,,,,,,,,,263,,92,,263,,92,,,,,,,,,,,,,,,212,521,437,130,537,475,499,616,,489,530,,,,,,,,,,,,,,,,,,183,438,459,80,100,187,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Keldeo,Colt,11,2,73,0,0,255,3,15,0,80,1.4,48.5,261,35,1,0,0,0,3,0,0,8,10,91,72,91,129,90,108,"It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts.","When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow.","It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts.","When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow.",16,297,118,58,551,247,428,18,449,543,412,609,260,77,0,0,7,13,19,25,31,37,43,49,55,61,67,73,16,297,118,58,551,247,428,18,449,543,412,609,260,77,0,0,7,13,19,25,31,37,43,49,55,61,67,73,65,432,568,229,249,552,261,398,416,450,201,429,120,423,7,158,427,447,189,163,454,428,212,521,543,400,613,383,537,489,,,,,,,,,,,,,,,,18,53,91,150,247,273,290,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,438,459,80,100,499,534,593,,536,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Meloetta-Aria,Melody,1,14,132,0,0,255,3,15,0,20,0.6,6.5,270,100,1,0,0,0,1,1,1,12,9,100,77,77,128,128,90,The melodies sung by Meloetta have the power to make Pokémon that hear them happy or sad.,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.,The melodies sung by Meloetta have the power to make Pokémon that hear them happy or sad.,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.,447,411,82,478,554,5,399,140,579,590,401,263,442,77,0,6,11,16,21,26,31,36,43,50,57,64,71,78,447,411,82,478,554,5,399,140,579,590,401,263,442,77,0,6,11,16,21,26,31,36,43,50,57,64,71,78,253,405,65,568,249,532,261,299,398,416,450,201,564,559,429,401,465,55,120,158,427,303,447,140,189,152,185,70,5,147,,,,,,,,,,,,,,,,91,131,136,173,191,219,237,247,,,,,,,,,,,,373,,85,,373,,85,,,,,,,,,,,,,,,466,371,428,212,182,263,269,288,,521,563,,,,,,,,,,,,,,,,,,400,133,215,537,489,579,530,573,438,459,395,103,,,,,,,290,302,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,524,,,,,,,309,422,426,442,474,,,,,475,480,498,499,561,572,580,607,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Genesect,Paleozoic,7,9,30,0,0,255,3,15,0,120,1.5,82.5,270,0,1,0,1,0,1,0,1,12,7,71,120,95,120,95,99,This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.,This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.,This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,167,553,411,313,326,457,203,300,178,312,487,327,475,571,0,0,0,0,0,0,7,11,18,22,29,33,40,44,167,553,411,313,326,457,203,300,178,312,487,327,475,571,0,0,0,0,0,0,7,11,18,22,29,33,40,44,253,568,249,266,44,261,299,398,201,502,564,559,429,401,120,423,180,7,158,178,427,447,152,70,155,466,212,436,182,563,,,,,,,,,,,,,,,,59,146,211,219,226,280,281,290,,,,,,,,,,,,613,60,51,55,613,60,51,55,,477,615,261,62,66,73,477,615,261,62,66,73,527,613,277,537,489,308,313,422,,579,530,,,,,,464,,,77,,,464,,,77,,,183,459,101,80,187,,,,,,,,,,,,,,474,475,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Chespin,Spiky Nut,12,0,102,0,15,31,45,5,0,20,0.4,9,63,70,4,0,0,1,0,0,0,6,5,56,61,65,48,45,38,"The quills on its head are usually soft. When it flexes them, the points become so hard and sharp that they can pierce rock.",Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn't faze it.,"The quills on its head are usually soft. When it flexes them, the points become so hard and sharp that they can pierce rock.",Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn't faze it.,546,220,586,444,41,296,377,551,461,345,61,47,367,608,0,0,5,8,11,15,18,27,32,35,39,42,45,48,546,220,586,444,41,296,377,551,461,345,61,47,367,608,0,0,5,8,11,15,18,27,32,35,39,42,45,48,432,568,61,249,532,552,398,201,502,493,429,110,55,120,423,491,440,7,158,427,26,303,447,152,185,466,371,428,182,521,37,99,105,412,444,508,545,,,,,,,,,216,131,136,150,191,211,247,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,543,62,437,383,281,282,302,,215,537,,,,,,,,,,,,,,,,,,489,530,438,459,352,395,80,100,524,,,,,,,,,,367,461,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,534,545,561,610,,,,,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
